image_name,damage,occlusion,crop
Co Rd 316/img/006_31.402649_-97.667973.png,1,0,0
Co Rd 316/img/007_31.402820_-97.667908.png,0,0,0
Co Rd 316/img/008_31.402992_-97.667843.png,1,0,0
Co Rd 316/img/009_31.403163_-97.667777.png,1,0,0
Co Rd 316/img/010_31.403333_-97.667707.png,0,1,0
Co Rd 316/img/011_31.403503_-97.667636.png,0,1,0
Co Rd 316/img/012_31.403673_-97.667566.png,0,1,0
Co Rd 316/img/013_31.403845_-97.667502.png,1,0,0
Co Rd 316/img/014_31.404018_-97.667442.png,0,0,0
Co Rd 316/img/015_31.404191_-97.667382.png,1,0,0
Co Rd 316/img/016_31.404364_-97.667323.png,1,1,0
Co Rd 316/img/017_31.404536_-97.667258.png,0,1,0
Co Rd 316/img/018_31.404706_-97.667190.png,0,1,0
Co Rd 316/img/019_31.404877_-97.667121.png,1,1,0
Co Rd 316/img/020_31.405047_-97.667052.png,0,0,0
Co Rd 316/img/021_31.405218_-97.666983.png,1,0,0
Co Rd 316/img/022_31.405388_-97.666914.png,0,1,0
Co Rd 316/img/023_31.405559_-97.666846.png,0,1,0
Co Rd 316/img/024_31.405729_-97.666777.png,0,1,0
Co Rd 316/img/025_31.405900_-97.666708.png,1,0,0
Co Rd 316/img/026_31.406071_-97.666641.png,0,1,0
Co Rd 316/img/027_31.406242_-97.666576.png,0,0,0
Co Rd 316/img/028_31.406414_-97.666510.png,0,0,0
Co Rd 316/img/029_31.406585_-97.666445.png,0,0,0
Co Rd 316/img/030_31.406757_-97.666380.png,1,1,0
Co Rd 316/img/031_31.406928_-97.666315.png,0,1,0
Co Rd 316/img/032_31.407101_-97.666255.png,0,1,0
Co Rd 316/img/033_31.407274_-97.666193.png,0,1,0
Co Rd 316/img/034_31.407444_-97.666125.png,0,1,0
Co Rd 316/img/035_31.407615_-97.666056.png,0,0,0
Co Rd 316/img/036_31.407790_-97.666017.png,0,0,0
Co Rd 316/img/037_31.407970_-97.666027.png,0,1,0
Co Rd 316/img/038_31.408145_-97.665988.png,0,1,0
Co Rd 316/img/039_31.408316_-97.665921.png,0,1,0
Co Rd 316/img/040_31.408486_-97.665851.png,0,1,0
Co Rd 316/img/041_31.408656_-97.665780.png,0,1,0
Co Rd 316/img/042_31.408826_-97.665709.png,0,1,0
Co Rd 316/img/043_31.408997_-97.665641.png,0,1,0
Co Rd 316/img/044_31.409168_-97.665575.png,0,1,0
Co Rd 316/img/045_31.409336_-97.665499.png,0,1,0
Co Rd 316/img/046_31.409507_-97.665438.png,0,0,0
Co Rd 316/img/047_31.409635_-97.665555.png,0,0,0
Co Rd 316/img/048_31.409717_-97.665742.png,0,0,0
Co Rd 316/img/049_31.409801_-97.665928.png,0,0,0
Co Rd 316/img/050_31.409895_-97.666109.png,1,1,0
Co Rd 316/img/051_31.409985_-97.666290.png,0,1,0
Co Rd 316/img/052_31.410069_-97.666477.png,0,1,0
Co Rd 316/img/053_31.410138_-97.666671.png,0,1,0
Co Rd 316/img/054_31.410180_-97.666874.png,0,1,0
Co Rd 316/img/055_31.410192_-97.667083.png,0,1,0
Co Rd 316/img/056_31.410215_-97.667290.png,0,1,0
Co Rd 316/img/057_31.410283_-97.667484.png,0,1,0
Co Rd 316/img/058_31.410366_-97.667670.png,0,1,0
Co Rd 316/img/059_31.410485_-97.667829.png,0,1,0
Co Rd 316/img/060_31.410614_-97.667974.png,0,1,0
Co Rd 316/img/061_31.410753_-97.668109.png,0,1,0
Co Rd 316/img/062_31.410877_-97.668256.png,0,1,0
Co Rd 316/img/063_31.410965_-97.668439.png,1,1,0
Co Rd 316/img/064_31.411097_-97.668582.png,1,0,0
Co Rd 316/img/065_31.411261_-97.668666.png,0,0,0
Co Rd 316/img/066_31.411431_-97.668736.png,0,0,0
Co Rd 316/img/067_31.411603_-97.668797.png,1,0,0
Co Rd 316/img/068_31.411777_-97.668855.png,0,1,0
Co Rd 316/img/069_31.411955_-97.668880.png,0,0,0
Co Rd 316/img/070_31.412135_-97.668875.png,0,0,0
Co Rd 316/img/071_31.412308_-97.668818.png,0,0,0
Co Rd 316/img/072_31.412449_-97.668689.png,0,0,0
Co Rd 316/img/073_31.412574_-97.668538.png,0,0,0
Co Rd 316/img/074_31.412737_-97.668467.png,0,0,0
Co Rd 316/img/075_31.412876_-97.668587.png,0,1,0
Co Rd 316/img/076_31.412947_-97.668779.png,0,0,0
Co Rd 316/img/077_31.413011_-97.668976.png,0,0,0
Co Rd 316/img/078_31.413075_-97.669173.png,0,0,0
Co Rd 316/img/079_31.413139_-97.669369.png,0,0,0
Co Rd 316/img/080_31.413204_-97.669566.png,0,0,0
Co Rd 316/img/081_31.413272_-97.669761.png,0,0,0
Co Rd 316/img/082_31.413345_-97.669953.png,0,0,0
Co Rd 316/img/083_31.413391_-97.670152.png,0,0,0
Co Rd 316/img/084_31.413383_-97.670361.png,0,0,0
Co Rd 316/img/085_31.413402_-97.670570.png,0,1,0
Co Rd 316/img/086_31.413449_-97.670709.png,0,1,0
Co Rd 164/img/000_31.478108_-98.134727.png,0,0,0
Co Rd 164/img/001_31.478276_-98.134781.png,0,0,0
Co Rd 164/img/002_31.478419_-98.134908.png,0,0,0
Co Rd 164/img/003_31.478595_-98.134937.png,0,0,0
Co Rd 164/img/004_31.478741_-98.135056.png,1,0,0
Co Rd 164/img/005_31.478873_-98.135192.png,1,0,0
Co Rd 164/img/006_31.479047_-98.135245.png,1,0,0
Co Rd 164/img/007_31.479222_-98.135298.png,0,0,0
Co Rd 164/img/008_31.479372_-98.135407.png,1,0,0
Co Rd 164/img/009_31.479485_-98.135571.png,1,0,0
Co Rd 164/img/010_31.479598_-98.135735.png,1,0,0
Co Rd 164/img/011_31.479720_-98.135890.png,1,0,0
Co Rd 164/img/012_31.479873_-98.136000.png,1,0,0
Co Rd 164/img/013_31.480031_-98.136100.png,0,1,0
Co Rd 164/img/014_31.480185_-98.136210.png,0,0,0
Co Rd 164/img/015_31.480340_-98.136317.png,1,0,0
Co Rd 164/img/016_31.480501_-98.136412.png,0,0,0
Co Rd 164/img/017_31.480666_-98.136498.png,0,0,0
Co Rd 164/img/018_31.480836_-98.136567.png,1,0,0
Co Rd 164/img/019_31.481012_-98.136613.png,1,1,0
Co Rd 164/img/020_31.481189_-98.136657.png,0,1,0
Co Rd 164/img/021_31.481367_-98.136688.png,0,1,0
Co Rd 164/img/022_31.481537_-98.136629.png,0,1,0
Co Rd 164/img/023_31.481695_-98.136528.png,0,1,0
Co Rd 164/img/024_31.481849_-98.136418.png,0,0,0
Co Rd 164/img/025_31.482016_-98.136345.png,0,0,0
Co Rd 164/img/026_31.482196_-98.136328.png,0,0,0
Co Rd 164/img/027_31.482365_-98.136257.png,0,0,0
Co Rd 164/img/028_31.482531_-98.136177.png,0,0,0
Co Rd 164/img/029_31.482702_-98.136110.png,0,0,0
Co Rd 164/img/030_31.482838_-98.135980.png,0,0,0
Co Rd 164/img/031_31.482883_-98.135777.png,0,0,0
Co Rd 164/img/032_31.482914_-98.135570.png,0,0,0
Co Rd 164/img/033_31.482921_-98.135360.png,0,0,0
Co Rd 164/img/034_31.482911_-98.135150.png,1,0,0
Co Rd 164/img/035_31.482905_-98.134940.png,0,0,0
Co Rd 164/img/036_31.482925_-98.134732.png,0,0,0
Co Rd 164/img/037_31.482916_-98.134523.png,0,0,0
Co Rd 164/img/038_31.482873_-98.134319.png,0,0,0
Co Rd 164/img/039_31.482902_-98.134112.png,0,0,0
Co Rd 164/img/040_31.482852_-98.133912.png,0,1,0
Co Rd 164/img/041_31.482794_-98.133712.png,1,0,0
Co Rd 164/img/042_31.482752_-98.133508.png,1,0,0
Co Rd 164/img/043_31.482698_-98.133307.png,1,0,0
Co Rd 164/img/044_31.482671_-98.133101.png,1,0,0
Co Rd 164/img/045_31.482650_-98.132894.png,0,0,0
Co Rd 164/img/046_31.482599_-98.132692.png,1,0,0
Co Rd 164/img/047_31.482532_-98.132497.png,1,0,0
Co Rd 164/img/048_31.482451_-98.132309.png,0,1,0
Co Rd 164/img/049_31.482353_-98.132132.png,0,1,0
Co Rd 164/img/050_31.482260_-98.131952.png,0,1,0
Co Rd 164/img/051_31.482167_-98.131771.png,1,0,0
Co Rd 164/img/052_31.482069_-98.131595.png,1,0,0
Co Rd 164/img/053_31.481964_-98.131424.png,1,1,0
Co Rd 164/img/054_31.481825_-98.131290.png,1,1,0
Co Rd 164/img/055_31.481686_-98.131156.png,0,1,0
Co Rd 164/img/056_31.481565_-98.131002.png,0,1,0
Co Rd 164/img/057_31.481557_-98.130800.png,0,1,0
Co Rd 164/img/058_31.481638_-98.130615.png,0,1,0
Co Rd 164/img/059_31.481770_-98.130471.png,0,1,0
Co Rd 164/img/060_31.481909_-98.130337.png,0,1,0
Co Rd 164/img/061_31.482057_-98.130217.png,0,1,0
Co Rd 164/img/062_31.482207_-98.130100.png,0,1,0
Co Rd 164/img/063_31.482354_-98.129979.png,0,1,0
Co Rd 164/img/064_31.482465_-98.129814.png,0,1,0
Co Rd 164/img/065_31.482571_-98.129643.png,0,1,0
Co Rd 164/img/066_31.482668_-98.129466.png,0,1,0
Co Rd 164/img/067_31.482736_-98.129272.png,0,1,0
Co Rd 164/img/068_31.482802_-98.129076.png,0,1,0
Co Rd 164/img/069_31.482867_-98.128879.png,0,1,0
Co Rd 164/img/070_31.482914_-98.128677.png,0,1,0
Co Rd 164/img/071_31.482866_-98.128476.png,0,1,0
Co Rd 164/img/072_31.482800_-98.128281.png,0,1,0
Co Rd 164/img/073_31.482733_-98.128085.png,0,1,0
Co Rd 164/img/074_31.482679_-98.127924.png,0,1,0
Co Rd 281/img/000_31.435215_-97.677706.png,1,0,0
Co Rd 281/img/001_31.435215_-97.677496.png,0,1,0
Co Rd 281/img/002_31.435215_-97.677285.png,0,0,0
Co Rd 281/img/003_31.435216_-97.677075.png,0,1,0
Co Rd 281/img/004_31.435216_-97.676864.png,0,0,0
Co Rd 281/img/005_31.435217_-97.676654.png,0,0,0
Co Rd 281/img/006_31.435218_-97.676443.png,0,1,0
Co Rd 281/img/007_31.435219_-97.676233.png,0,1,0
Co Rd 281/img/008_31.435221_-97.676023.png,0,1,0
Co Rd 281/img/009_31.435223_-97.675812.png,0,0,0
Co Rd 281/img/010_31.435226_-97.675602.png,0,1,0
Co Rd 281/img/011_31.435228_-97.675391.png,0,1,0
Co Rd 281/img/012_31.435230_-97.675181.png,0,1,0
Co Rd 281/img/013_31.435230_-97.674971.png,0,1,0
Co Rd 281/img/014_31.435230_-97.674760.png,0,1,0
Co Rd 281/img/015_31.435231_-97.674550.png,0,1,0
Co Rd 281/img/016_31.435232_-97.674339.png,1,1,0
Co Rd 281/img/017_31.435232_-97.674129.png,0,1,0
Co Rd 281/img/018_31.435232_-97.673919.png,0,1,0
Co Rd 281/img/019_31.435233_-97.673708.png,0,1,0
Co Rd 281/img/020_31.435234_-97.673498.png,0,1,0
Co Rd 281/img/021_31.435240_-97.673287.png,0,1,0
Co Rd 281/img/022_31.435245_-97.673077.png,0,1,0
Co Rd 281/img/023_31.435248_-97.672867.png,0,1,0
Co Rd 281/img/024_31.435248_-97.672656.png,0,1,0
Co Rd 281/img/025_31.435248_-97.672446.png,0,1,0
Co Rd 281/img/026_31.435248_-97.672235.png,0,1,0
Co Rd 281/img/027_31.435248_-97.672025.png,0,1,0
Co Rd 281/img/028_31.435248_-97.671815.png,0,1,0
Co Rd 281/img/029_31.435249_-97.671604.png,0,1,0
Co Rd 281/img/030_31.435251_-97.671394.png,0,1,0
Co Rd 281/img/031_31.435253_-97.671183.png,0,1,0
Co Rd 281/img/032_31.435256_-97.670973.png,0,1,0
Co Rd 281/img/033_31.435258_-97.670763.png,0,1,0
Co Rd 281/img/034_31.435260_-97.670552.png,0,1,0
Co Rd 281/img/035_31.435262_-97.670342.png,0,1,0
Co Rd 281/img/036_31.435265_-97.670131.png,0,1,0
Co Rd 281/img/037_31.435267_-97.669921.png,0,1,0
Co Rd 281/img/038_31.435269_-97.669711.png,0,1,0
Co Rd 281/img/039_31.435272_-97.669500.png,0,1,0
Co Rd 281/img/040_31.435273_-97.669290.png,0,1,0
Co Rd 281/img/041_31.435274_-97.669079.png,0,1,0
Co Rd 281/img/042_31.435275_-97.668869.png,0,1,0
Co Rd 281/img/043_31.435275_-97.668659.png,0,0,0
Co Rd 281/img/044_31.435275_-97.668448.png,0,1,0
Co Rd 281/img/045_31.435276_-97.668238.png,0,1,0
Co Rd 281/img/046_31.435282_-97.668028.png,0,1,0
Co Rd 281/img/047_31.435305_-97.667820.png,0,1,0
Co Rd 281/img/048_31.435421_-97.667664.png,0,0,0
Co Rd 281/img/049_31.435571_-97.667547.png,1,0,0
Co Rd 281/img/050_31.435721_-97.667430.png,1,0,0
Co Rd 281/img/051_31.435872_-97.667316.png,1,0,0
Co Rd 281/img/052_31.436025_-97.667203.png,1,0,0
Co Rd 281/img/053_31.436177_-97.667091.png,1,0,0
Co Rd 281/img/054_31.436330_-97.666979.png,0,0,0
Co Rd 281/img/055_31.436482_-97.666866.png,1,0,0
Co Rd 281/img/056_31.436633_-97.666750.png,0,0,0
Co Rd 281/img/057_31.436784_-97.666634.png,0,0,0
Co Rd 281/img/058_31.436937_-97.666524.png,0,0,0
Co Rd 281/img/059_31.437091_-97.666414.png,0,0,0
Co Rd 281/img/060_31.437245_-97.666305.png,0,0,0
Co Rd 281/img/061_31.437399_-97.666195.png,0,0,0
Co Rd 281/img/062_31.437552_-97.666084.png,0,0,0
Co Rd 281/img/063_31.437673_-97.665929.png,0,0,0
Co Rd 281/img/064_31.437768_-97.665750.png,0,0,0
Co Rd 281/img/065_31.437857_-97.665568.png,0,1,0
Co Rd 281/img/066_31.437989_-97.665430.png,0,1,0
Co Rd 281/img/067_31.438105_-97.665386.png,0,1,0
Co Rd 82/img/000_31.470560_-97.787868.png,0,0,0
Co Rd 82/img/001_31.470732_-97.787805.png,0,0,0
Co Rd 82/img/002_31.470904_-97.787742.png,0,0,0
Co Rd 82/img/003_31.471076_-97.787679.png,0,0,0
Co Rd 82/img/004_31.471249_-97.787616.png,0,0,0
Co Rd 82/img/005_31.471421_-97.787553.png,0,0,0
Co Rd 82/img/006_31.471593_-97.787490.png,0,0,0
Co Rd 82/img/007_31.471763_-97.787421.png,0,0,0
Co Rd 82/img/008_31.471934_-97.787352.png,0,0,0
Co Rd 82/img/009_31.472104_-97.787283.png,0,0,0
Co Rd 82/img/010_31.472275_-97.787214.png,0,0,0
Co Rd 82/img/011_31.472445_-97.787145.png,0,0,0
Co Rd 82/img/012_31.472616_-97.787077.png,0,0,0
Co Rd 82/img/013_31.472786_-97.787008.png,0,0,0
Co Rd 82/img/014_31.472957_-97.786940.png,0,0,0
Co Rd 82/img/015_31.473129_-97.786875.png,0,0,0
Co Rd 82/img/016_31.473301_-97.786811.png,0,0,0
Co Rd 82/img/017_31.473472_-97.786746.png,0,0,0
Co Rd 82/img/018_31.473644_-97.786681.png,0,0,0
Co Rd 82/img/019_31.473814_-97.786613.png,0,0,0
Co Rd 82/img/020_31.473985_-97.786544.png,0,0,0
Co Rd 82/img/021_31.474156_-97.786476.png,0,0,0
Co Rd 82/img/022_31.474327_-97.786408.png,1,0,0
Co Rd 82/img/023_31.474497_-97.786340.png,0,0,1
Co Rd 82/img/024_31.474668_-97.786272.png,0,0,0
Co Rd 82/img/025_31.474840_-97.786207.png,0,0,0
Co Rd 82/img/026_31.475012_-97.786143.png,0,0,0
Co Rd 82/img/027_31.475183_-97.786079.png,0,0,0
Co Rd 82/img/028_31.475355_-97.786015.png,0,0,0
Co Rd 82/img/029_31.475527_-97.785951.png,0,0,0
Co Rd 82/img/030_31.475699_-97.785887.png,0,0,0
Co Rd 82/img/031_31.475871_-97.785823.png,0,0,0
Co Rd 82/img/032_31.476041_-97.785752.png,0,0,0
Co Rd 82/img/033_31.476210_-97.785679.png,0,0,0
Co Rd 82/img/034_31.476243_-97.785497.png,0,0,0
Co Rd 82/img/035_31.476184_-97.785299.png,0,1,0
Co Rd 82/img/036_31.476133_-97.785096.png,0,1,0
Co Rd 82/img/037_31.476077_-97.784896.png,1,0,0
Co Rd 82/img/038_31.476021_-97.784696.png,0,1,0
Co Rd 82/img/039_31.475967_-97.784495.png,0,1,0
Co Rd 82/img/040_31.475916_-97.784293.png,1,1,0
Co Rd 82/img/041_31.475865_-97.784091.png,1,1,0
Co Rd 82/img/042_31.475815_-97.783889.png,1,1,0
Co Rd 82/img/043_31.475763_-97.783688.png,0,1,0
Co Rd 82/img/044_31.475710_-97.783486.png,0,1,0
Co Rd 82/img/045_31.475658_-97.783285.png,0,1,0
Co Rd 82/img/046_31.475605_-97.783084.png,0,1,0
Co Rd 82/img/047_31.475552_-97.782882.png,0,1,0
Co Rd 82/img/048_31.475500_-97.782681.png,0,1,0
Co Rd 82/img/049_31.475447_-97.782480.png,0,1,0
Co Rd 82/img/050_31.475393_-97.782279.png,0,1,0
Co Rd 82/img/051_31.475339_-97.782078.png,0,1,0
Co Rd 82/img/052_31.475277_-97.781880.png,0,0,0
Co Rd 82/img/053_31.475207_-97.781686.png,1,0,0
Co Rd 82/img/054_31.475137_-97.781492.png,1,0,0
Co Rd 82/img/055_31.475067_-97.781298.png,1,0,0
Co Rd 82/img/056_31.474998_-97.781104.png,0,0,0
Co Rd 82/img/057_31.474957_-97.780900.png,0,0,0
Co Rd 82/img/058_31.474989_-97.780700.png,0,0,0
Co Rd 82/img/059_31.475153_-97.780619.png,0,1,0
Co Rd 82/img/060_31.475249_-97.780584.png,0,1,0
Co Rd 306/img/000_31.430100_-97.529122.png,0,0,0
Co Rd 306/img/001_31.430164_-97.529319.png,1,0,0
Co Rd 306/img/002_31.430228_-97.529516.png,1,0,0
Co Rd 306/img/003_31.430287_-97.529714.png,1,0,0
Co Rd 306/img/004_31.430341_-97.529915.png,1,0,0
Co Rd 306/img/005_31.430396_-97.530115.png,0,0,0
Co Rd 306/img/006_31.430451_-97.530316.png,1,1,0
Co Rd 306/img/007_31.430505_-97.530516.png,1,1,0
Co Rd 306/img/008_31.430560_-97.530717.png,0,0,0
Co Rd 306/img/009_31.430616_-97.530917.png,0,0,0
Co Rd 306/img/010_31.430674_-97.531116.png,0,0,0
Co Rd 306/img/011_31.430733_-97.531315.png,1,0,0
Co Rd 306/img/012_31.430792_-97.531514.png,1,0,0
Co Rd 306/img/013_31.430850_-97.531713.png,0,0,0
Co Rd 306/img/014_31.430909_-97.531912.png,0,0,0
Co Rd 306/img/015_31.430968_-97.532111.png,0,0,0
Co Rd 306/img/016_31.431025_-97.532310.png,0,0,0
Co Rd 306/img/017_31.431081_-97.532510.png,0,0,0
Co Rd 306/img/018_31.431135_-97.532711.png,0,0,0
Co Rd 306/img/019_31.431183_-97.532914.png,0,1,0
Co Rd 306/img/020_31.431236_-97.533115.png,1,0,0
Co Rd 306/img/021_31.431290_-97.533316.png,0,0,0
Co Rd 306/img/022_31.431344_-97.533516.png,0,0,0
Co Rd 306/img/023_31.431399_-97.533717.png,0,0,0
Co Rd 306/img/024_31.431453_-97.533918.png,1,0,0
Co Rd 306/img/025_31.431507_-97.534118.png,1,0,0
Co Rd 306/img/026_31.431562_-97.534319.png,0,0,0
Co Rd 306/img/027_31.431616_-97.534519.png,0,0,0
Co Rd 306/img/028_31.431670_-97.534720.png,1,0,0
Co Rd 306/img/029_31.431724_-97.534921.png,0,0,0
Co Rd 306/img/030_31.431778_-97.535122.png,1,0,0
Co Rd 306/img/031_31.431826_-97.535325.png,0,0,0
Co Rd 306/img/032_31.431874_-97.535527.png,1,0,0
Co Rd 306/img/033_31.431922_-97.535730.png,1,0,0
Co Rd 306/img/034_31.431968_-97.535934.png,0,0,0
Co Rd 306/img/035_31.432014_-97.536137.png,0,0,0
Co Rd 306/img/036_31.432061_-97.536340.png,1,1,0
Co Rd 306/img/037_31.432113_-97.536542.png,1,1,0
Co Rd 306/img/038_31.432166_-97.536743.png,0,1,0
Co Rd 306/img/039_31.432218_-97.536944.png,0,0,0
Co Rd 306/img/040_31.432270_-97.537146.png,0,0,0
Co Rd 306/img/041_31.432323_-97.537347.png,0,0,0
Co Rd 306/img/042_31.432377_-97.537548.png,1,0,0
Co Rd 306/img/043_31.432431_-97.537748.png,1,0,0
Co Rd 306/img/044_31.432485_-97.537949.png,1,0,0
Co Rd 306/img/045_31.432540_-97.538150.png,0,0,0
Co Rd 306/img/046_31.432594_-97.538350.png,0,1,0
Co Rd 306/img/047_31.432649_-97.538551.png,1,1,0
Co Rd 306/img/048_31.432703_-97.538751.png,1,1,0
Co Rd 306/img/049_31.432758_-97.538952.png,1,0,0
Co Rd 306/img/050_31.432812_-97.539153.png,1,0,0
Co Rd 306/img/051_31.432866_-97.539353.png,0,0,0
Co Rd 306/img/052_31.432921_-97.539554.png,0,0,0
Co Rd 306/img/053_31.432975_-97.539754.png,0,0,0
Co Rd 306/img/054_31.433031_-97.539954.png,1,1,0
Co Rd 306/img/055_31.433150_-97.540101.png,0,1,0
Co Rd 306/img/056_31.433327_-97.540135.png,0,0,0
Co Rd 306/img/057_31.433453_-97.540156.png,0,0,0
Co Rd 16/img/000_31.403662_-98.109864.png,0,1,0
Co Rd 16/img/001_31.403613_-98.110046.png,0,1,0
Co Rd 16/img/002_31.403679_-98.110240.png,0,1,0
Co Rd 16/img/003_31.403778_-98.110415.png,0,1,0
Co Rd 16/img/004_31.403883_-98.110587.png,0,1,0
Co Rd 16/img/005_31.403979_-98.110764.png,0,1,0
Co Rd 16/img/006_31.404067_-98.110948.png,0,1,0
Co Rd 16/img/007_31.404139_-98.111141.png,0,1,0
Co Rd 16/img/008_31.404201_-98.111338.png,0,1,0
Co Rd 16/img/009_31.404238_-98.111543.png,0,1,0
Co Rd 16/img/010_31.406868_-98.109767.png,0,0,0
Co Rd 16/img/011_31.407019_-98.109653.png,0,0,0
Co Rd 16/img/012_31.407182_-98.109561.png,0,0,0
Co Rd 16/img/013_31.407350_-98.109485.png,0,0,0
Co Rd 16/img/014_31.407523_-98.109434.png,0,0,0
Co Rd 16/img/015_31.407703_-98.109428.png,0,0,0
Co Rd 16/img/016_31.407881_-98.109463.png,0,0,0
Co Rd 16/img/017_31.408047_-98.109542.png,0,0,0
Co Rd 16/img/018_31.408224_-98.109535.png,1,1,0
Co Rd 16/img/019_31.408400_-98.109492.png,0,0,0
Co Rd 16/img/020_31.408579_-98.109468.png,0,0,0
Co Rd 16/img/021_31.408759_-98.109466.png,0,0,0
Co Rd 16/img/022_31.408940_-98.109473.png,0,0,0
Co Rd 16/img/023_31.409112_-98.109423.png,0,0,0
Co Rd 16/img/024_31.409267_-98.109316.png,0,0,0
Co Rd 16/img/025_31.409406_-98.109183.png,0,0,0
Co Rd 16/img/026_31.409524_-98.109024.png,0,0,0
Co Rd 16/img/027_31.409632_-98.108856.png,0,0,0
Co Rd 16/img/028_31.409741_-98.108689.png,0,0,0
Co Rd 16/img/029_31.409865_-98.108535.png,0,0,0
Co Rd 16/img/030_31.410008_-98.108411.png,0,0,0
Co Rd 16/img/031_31.410174_-98.108328.png,0,0,0
Co Rd 16/img/032_31.410350_-98.108291.png,0,0,0
Co Rd 16/img/033_31.410530_-98.108305.png,0,1,0
Co Rd 16/img/034_31.410708_-98.108290.png,0,0,0
Co Rd 16/img/035_31.410885_-98.108246.png,0,0,0
Co Rd 16/img/036_31.411049_-98.108160.png,0,0,0
Co Rd 16/img/037_31.411219_-98.108089.png,0,0,0
Co Rd 16/img/038_31.411389_-98.108018.png,0,0,0
Co Rd 16/img/039_31.411559_-98.107948.png,0,0,0
Co Rd 16/img/040_31.411729_-98.107878.png,0,1,0
Co Rd 16/img/041_31.411899_-98.107808.png,0,0,0
Co Rd 16/img/042_31.412069_-98.107738.png,0,0,0
Co Rd 16/img/043_31.412240_-98.107668.png,0,0,0
Co Rd 16/img/044_31.412385_-98.107609.png,0,0,0
Co Rd 104/img/000_31.515271_-97.890397.png,0,1,0
Co Rd 104/img/001_31.515187_-97.890211.png,1,0,0
Co Rd 104/img/002_31.515090_-97.890034.png,1,0,0
Co Rd 104/img/003_31.514989_-97.889860.png,1,0,0
Co Rd 104/img/004_31.514890_-97.889684.png,0,0,0
Co Rd 104/img/005_31.514839_-97.889484.png,0,0,0
Co Rd 104/img/006_31.514869_-97.889280.png,0,0,0
Co Rd 104/img/007_31.514945_-97.889089.png,0,0,0
Co Rd 104/img/008_31.515067_-97.888938.png,0,0,0
Co Rd 104/img/009_31.515212_-97.888813.png,0,0,0
Co Rd 104/img/010_31.515237_-97.888624.png,0,0,0
Co Rd 104/img/011_31.515147_-97.888441.png,0,0,0
Co Rd 104/img/012_31.515058_-97.888258.png,0,0,1
Co Rd 104/img/013_31.514968_-97.888075.png,0,0,0
Co Rd 104/img/014_31.514879_-97.887892.png,1,0,0
Co Rd 104/img/015_31.516117_-97.889611.png,0,1,0
Co Rd 104/img/016_31.516227_-97.889778.png,0,1,0
Co Rd 104/img/017_31.516337_-97.889946.png,0,1,0
Co Rd 104/img/018_31.516446_-97.890113.png,0,1,0
Co Rd 104/img/019_31.516556_-97.890280.png,0,1,0
Co Rd 104/img/020_31.516657_-97.890451.png,0,1,0
Co Rd 104/img/021_31.516637_-97.890659.png,0,1,0
Co Rd 104/img/022_31.516603_-97.890866.png,0,1,0
Co Rd 104/img/023_31.516568_-97.891073.png,0,1,0
Co Rd 104/img/024_31.516548_-97.891279.png,0,1,0
Co Rd 104/img/025_31.516599_-97.891481.png,0,1,0
Co Rd 104/img/026_31.516650_-97.891683.png,0,1,0
Co Rd 104/img/027_31.516701_-97.891885.png,0,1,0
Co Rd 104/img/028_31.516752_-97.892087.png,0,1,0
Co Rd 104/img/029_31.516803_-97.892289.png,0,1,0
Co Rd 104/img/030_31.516854_-97.892491.png,0,1,0
Co Rd 104/img/031_31.516905_-97.892693.png,0,1,0
Co Rd 104/img/032_31.516956_-97.892895.png,0,1,0
Co Rd 104/img/033_31.517007_-97.893097.png,0,1,0
Co Rd 104/img/034_31.517058_-97.893299.png,0,1,1
Co Rd 104/img/035_31.517110_-97.893501.png,0,1,0
Co Rd 104/img/036_31.517161_-97.893703.png,0,1,0
Co Rd 104/img/037_31.517174_-97.893754.png,0,1,0
Co Rd 4235/img/000_31.708136_-97.693460.png,0,1,0
Co Rd 4235/img/001_31.708228_-97.693279.png,0,1,0
Co Rd 4235/img/002_31.708320_-97.693097.png,0,1,0
Co Rd 4235/img/003_31.708412_-97.692916.png,0,1,0
Co Rd 4235/img/004_31.708504_-97.692734.png,0,0,0
Co Rd 4235/img/005_31.708597_-97.692553.png,0,0,0
Co Rd 4235/img/006_31.708689_-97.692371.png,0,0,0
Co Rd 4235/img/007_31.708781_-97.692190.png,0,1,0
Co Rd 4235/img/008_31.708873_-97.692008.png,0,0,0
Co Rd 4235/img/009_31.708965_-97.691827.png,0,0,0
Co Rd 4235/img/010_31.709057_-97.691645.png,0,0,0
Co Rd 4235/img/011_31.709149_-97.691464.png,0,0,0
Co Rd 4235/img/012_31.709241_-97.691282.png,0,0,0
Co Rd 4235/img/013_31.709333_-97.691101.png,0,0,0
Co Rd 4235/img/014_31.709426_-97.690920.png,0,0,0
Co Rd 4235/img/015_31.709518_-97.690738.png,0,0,0
Co Rd 4235/img/016_31.709610_-97.690557.png,0,0,0
Co Rd 4235/img/017_31.709702_-97.690375.png,0,1,0
Co Rd 4235/img/018_31.709794_-97.690194.png,0,1,0
Co Rd 4235/img/019_31.709886_-97.690012.png,0,1,0
Co Rd 4235/img/020_31.709978_-97.689831.png,0,0,1
Co Rd 4235/img/021_31.710070_-97.689649.png,0,1,0
Co Rd 4235/img/022_31.710162_-97.689468.png,0,1,0
Co Rd 4235/img/023_31.710245_-97.689305.png,0,1,1
